t, c	M(t), рад	E(t), рад	Theta(t), рад	
56636	5.49158	2.99158	3.12875
56637	5.49168	2.99168	3.12876
56638	5.49178	2.99177	3.12877
56639	5.49187	2.99187	3.12878
56640	5.49197	2.99197	3.12878
56641	5.49207	2.99207	3.12879
56642	5.49216	2.99216	3.1288
56643	5.49226	2.99226	3.12881
56644	5.49236	2.99236	3.12882
56645	5.49245	2.99245	3.12883
56646	5.49255	2.99255	3.12883
56647	5.49265	2.99265	3.12884
56648	5.49275	2.99274	3.12885
56649	5.49284	2.99284	3.12886
56650	5.49294	2.99294	3.12887
56651	5.49304	2.99304	3.12888
56652	5.49313	2.99313	3.12888
56653	5.49323	2.99323	3.12889
56654	5.49333	2.99333	3.1289
56655	5.49342	2.99342	3.12891
56656	5.49352	2.99352	3.12892
56657	5.49362	2.99362	3.12893
56658	5.49371	2.99371	3.12893
56659	5.49381	2.99381	3.12894
56660	5.49391	2.99391	3.12895
56661	5.49401	2.99401	3.12896
56662	5.4941	2.9941	3.12897
56663	5.4942	2.9942	3.12898
56664	5.4943	2.9943	3.12898
56665	5.49439	2.99439	3.12899
56666	5.49449	2.99449	3.129
56667	5.49459	2.99459	3.12901
56668	5.49468	2.99468	3.12902
56669	5.49478	2.99478	3.12903
56670	5.49488	2.99488	3.12903
56671	5.49498	2.99497	3.12904
56672	5.49507	2.99507	3.12905
56673	5.49517	2.99517	3.12906
56674	5.49527	2.99527	3.12907
56675	5.49536	2.99536	3.12908
56676	5.49546	2.99546	3.12908
56677	5.49556	2.99556	3.12909
56678	5.49565	2.99565	3.1291
56679	5.49575	2.99575	3.12911
56680	5.49585	2.99585	3.12912
56681	5.49594	2.99594	3.12913
56682	5.49604	2.99604	3.12913
56683	5.49614	2.99614	3.12914
56684	5.49624	2.99624	3.12915
56685	5.49633	2.99633	3.12916
56686	5.49643	2.99643	3.12917
56687	5.49653	2.99653	3.12918
56688	5.49662	2.99662	3.12918
56689	5.49672	2.99672	3.12919
56690	5.49682	2.99682	3.1292
56691	5.49691	2.99691	3.12921
56692	5.49701	2.99701	3.12922
56693	5.49711	2.99711	3.12923
56694	5.49721	2.9972	3.12923
56695	5.4973	2.9973	3.12924
56696	5.4974	2.9974	3.12925
56697	5.4975	2.9975	3.12926
56698	5.49759	2.99759	3.12927
56699	5.49769	2.99769	3.12928
56700	5.49779	2.99779	3.12928
56701	5.49788	2.99788	3.12929
56702	5.49798	2.99798	3.1293
56703	5.49808	2.99808	3.12931
56704	5.49817	2.99817	3.12932
56705	5.49827	2.99827	3.12933
56706	5.49837	2.99837	3.12933
56707	5.49847	2.99847	3.12934
56708	5.49856	2.99856	3.12935
56709	5.49866	2.99866	3.12936
56710	5.49876	2.99876	3.12937
56711	5.49885	2.99885	3.12938
56712	5.49895	2.99895	3.12938
56713	5.49905	2.99905	3.12939
56714	5.49914	2.99914	3.1294
56715	5.49924	2.99924	3.12941
56716	5.49934	2.99934	3.12942
56717	5.49944	2.99943	3.12943
56718	5.49953	2.99953	3.12943
56719	5.49963	2.99963	3.12944
56720	5.49973	2.99973	3.12945
56721	5.49982	2.99982	3.12946
56722	5.49992	2.99992	3.12947
56723	5.50002	3.00002	3.12947
56724	5.50011	3.00011	3.12948
56725	5.50021	3.00021	3.12949
56726	5.50031	3.00031	3.1295
56727	5.50041	3.0004	3.12951
56728	5.5005	3.0005	3.12952
56729	5.5006	3.0006	3.12952
56730	5.5007	3.0007	3.12953
56731	5.50079	3.00079	3.12954
56732	5.50089	3.00089	3.12955
56733	5.50099	3.00099	3.12956
56734	5.50108	3.00108	3.12957
56735	5.50118	3.00118	3.12957
56736	5.50128	3.00128	3.12958
56737	5.50137	3.00137	3.12959
56738	5.50147	3.00147	3.1296
56739	5.50157	3.00157	3.12961
56740	5.50167	3.00167	3.12962
56741	5.50176	3.00176	3.12962
56742	5.50186	3.00186	3.12963
56743	5.50196	3.00196	3.12964
56744	5.50205	3.00205	3.12965
56745	5.50215	3.00215	3.12966
56746	5.50225	3.00225	3.12967
56747	5.50234	3.00234	3.12967
56748	5.50244	3.00244	3.12968
56749	5.50254	3.00254	3.12969
56750	5.50264	3.00263	3.1297
56751	5.50273	3.00273	3.12971
56752	5.50283	3.00283	3.12972
56753	5.50293	3.00293	3.12972
56754	5.50302	3.00302	3.12973
56755	5.50312	3.00312	3.12974
56756	5.50322	3.00322	3.12975
56757	5.50331	3.00331	3.12976
56758	5.50341	3.00341	3.12977
56759	5.50351	3.00351	3.12977
56760	5.5036	3.0036	3.12978
56761	5.5037	3.0037	3.12979
56762	5.5038	3.0038	3.1298
56763	5.5039	3.0039	3.12981
56764	5.50399	3.00399	3.12982
56765	5.50409	3.00409	3.12982
56766	5.50419	3.00419	3.12983
56767	5.50428	3.00428	3.12984
56768	5.50438	3.00438	3.12985
56769	5.50448	3.00448	3.12986
56770	5.50457	3.00457	3.12987
56771	5.50467	3.00467	3.12987
56772	5.50477	3.00477	3.12988
56773	5.50487	3.00486	3.12989
56774	5.50496	3.00496	3.1299
56775	5.50506	3.00506	3.12991
56776	5.50516	3.00516	3.12992
56777	5.50525	3.00525	3.12992
56778	5.50535	3.00535	3.12993
56779	5.50545	3.00545	3.12994
56780	5.50554	3.00554	3.12995
56781	5.50564	3.00564	3.12996
56782	5.50574	3.00574	3.12997
56783	5.50584	3.00583	3.12997
56784	5.50593	3.00593	3.12998
56785	5.50603	3.00603	3.12999
56786	5.50613	3.00613	3.13
56787	5.50622	3.00622	3.13001
56788	5.50632	3.00632	3.13002
56789	5.50642	3.00642	3.13002
56790	5.50651	3.00651	3.13003
56791	5.50661	3.00661	3.13004
56792	5.50671	3.00671	3.13005
56793	5.5068	3.0068	3.13006
56794	5.5069	3.0069	3.13007
56795	5.507	3.007	3.13007
56796	5.5071	3.00709	3.13008
56797	5.50719	3.00719	3.13009
56798	5.50729	3.00729	3.1301
56799	5.50739	3.00739	3.13011
56800	5.50748	3.00748	3.13012
56801	5.50758	3.00758	3.13012
56802	5.50768	3.00768	3.13013
56803	5.50777	3.00777	3.13014
56804	5.50787	3.00787	3.13015
56805	5.50797	3.00797	3.13016
56806	5.50807	3.00806	3.13017
56807	5.50816	3.00816	3.13017
56808	5.50826	3.00826	3.13018
56809	5.50836	3.00836	3.13019
56810	5.50845	3.00845	3.1302
56811	5.50855	3.00855	3.13021
56812	5.50865	3.00865	3.13022
56813	5.50874	3.00874	3.13022
56814	5.50884	3.00884	3.13023
56815	5.50894	3.00894	3.13024
56816	5.50903	3.00903	3.13025
56817	5.50913	3.00913	3.13026
56818	5.50923	3.00923	3.13027
56819	5.50933	3.00933	3.13027
56820	5.50942	3.00942	3.13028
56821	5.50952	3.00952	3.13029
56822	5.50962	3.00962	3.1303
56823	5.50971	3.00971	3.13031
56824	5.50981	3.00981	3.13032
56825	5.50991	3.00991	3.13032
56826	5.51	3.01	3.13033
56827	5.5101	3.0101	3.13034
56828	5.5102	3.0102	3.13035
56829	5.5103	3.01029	3.13036
56830	5.51039	3.01039	3.13037
56831	5.51049	3.01049	3.13037
56832	5.51059	3.01059	3.13038
56833	5.51068	3.01068	3.13039
56834	5.51078	3.01078	3.1304
56835	5.51088	3.01088	3.13041
56836	5.51097	3.01097	3.13042
56837	5.51107	3.01107	3.13042
56838	5.51117	3.01117	3.13043
56839	5.51126	3.01126	3.13044
56840	5.51136	3.01136	3.13045
56841	5.51146	3.01146	3.13046
56842	5.51156	3.01156	3.13047
56843	5.51165	3.01165	3.13047
56844	5.51175	3.01175	3.13048
56845	5.51185	3.01185	3.13049
56846	5.51194	3.01194	3.1305
56847	5.51204	3.01204	3.13051
56848	5.51214	3.01214	3.13052
56849	5.51223	3.01223	3.13052
56850	5.51233	3.01233	3.13053
56851	5.51243	3.01243	3.13054
56852	5.51253	3.01252	3.13055
56853	5.51262	3.01262	3.13056
56854	5.51272	3.01272	3.13057
56855	5.51282	3.01282	3.13057
56856	5.51291	3.01291	3.13058
56857	5.51301	3.01301	3.13059
56858	5.51311	3.01311	3.1306
56859	5.5132	3.0132	3.13061
56860	5.5133	3.0133	3.13062
56861	5.5134	3.0134	3.13062
56862	5.5135	3.01349	3.13063
56863	5.51359	3.01359	3.13064
56864	5.51369	3.01369	3.13065
56865	5.51379	3.01379	3.13066
56866	5.51388	3.01388	3.13067
56867	5.51398	3.01398	3.13067
56868	5.51408	3.01408	3.13068
56869	5.51417	3.01417	3.13069
56870	5.51427	3.01427	3.1307
56871	5.51437	3.01437	3.13071
56872	5.51446	3.01446	3.13072
56873	5.51456	3.01456	3.13072
56874	5.51466	3.01466	3.13073
56875	5.51476	3.01476	3.13074
56876	5.51485	3.01485	3.13075
56877	5.51495	3.01495	3.13076
56878	5.51505	3.01505	3.13076
56879	5.51514	3.01514	3.13077
56880	5.51524	3.01524	3.13078
56881	5.51534	3.01534	3.13079
56882	5.51543	3.01543	3.1308
56883	5.51553	3.01553	3.13081
56884	5.51563	3.01563	3.13081
56885	5.51573	3.01572	3.13082
56886	5.51582	3.01582	3.13083
56887	5.51592	3.01592	3.13084
56888	5.51602	3.01602	3.13085
56889	5.51611	3.01611	3.13086
56890	5.51621	3.01621	3.13086
56891	5.51631	3.01631	3.13087
56892	5.5164	3.0164	3.13088
56893	5.5165	3.0165	3.13089
56894	5.5166	3.0166	3.1309
56895	5.51669	3.01669	3.13091
56896	5.51679	3.01679	3.13091
56897	5.51689	3.01689	3.13092
56898	5.51699	3.01699	3.13093
56899	5.51708	3.01708	3.13094
56900	5.51718	3.01718	3.13095
56901	5.51728	3.01728	3.13096
56902	5.51737	3.01737	3.13096
56903	5.51747	3.01747	3.13097
56904	5.51757	3.01757	3.13098
56905	5.51766	3.01766	3.13099
56906	5.51776	3.01776	3.131
56907	5.51786	3.01786	3.13101
56908	5.51796	3.01795	3.13101
56909	5.51805	3.01805	3.13102
56910	5.51815	3.01815	3.13103
56911	5.51825	3.01825	3.13104
56912	5.51834	3.01834	3.13105
56913	5.51844	3.01844	3.13106
56914	5.51854	3.01854	3.13106
56915	5.51863	3.01863	3.13107
56916	5.51873	3.01873	3.13108
56917	5.51883	3.01883	3.13109
56918	5.51893	3.01892	3.1311
56919	5.51902	3.01902	3.13111
56920	5.51912	3.01912	3.13111
56921	5.51922	3.01922	3.13112
56922	5.51931	3.01931	3.13113
56923	5.51941	3.01941	3.13114
56924	5.51951	3.01951	3.13115
56925	5.5196	3.0196	3.13116
56926	5.5197	3.0197	3.13116
56927	5.5198	3.0198	3.13117
56928	5.51989	3.01989	3.13118
56929	5.51999	3.01999	3.13119
56930	5.52009	3.02009	3.1312
56931	5.52019	3.02018	3.13121
56932	5.52028	3.02028	3.13121
56933	5.52038	3.02038	3.13122
56934	5.52048	3.02048	3.13123
56935	5.52057	3.02057	3.13124
56936	5.52067	3.02067	3.13125
56937	5.52077	3.02077	3.13126
56938	5.52086	3.02086	3.13126
56939	5.52096	3.02096	3.13127
56940	5.52106	3.02106	3.13128
56941	5.52116	3.02115	3.13129
56942	5.52125	3.02125	3.1313
56943	5.52135	3.02135	3.13131
56944	5.52145	3.02145	3.13131
56945	5.52154	3.02154	3.13132
56946	5.52164	3.02164	3.13133
56947	5.52174	3.02174	3.13134
56948	5.52183	3.02183	3.13135
56949	5.52193	3.02193	3.13136
56950	5.52203	3.02203	3.13136
56951	5.52212	3.02212	3.13137
56952	5.52222	3.02222	3.13138
56953	5.52232	3.02232	3.13139
56954	5.52242	3.02242	3.1314
56955	5.52251	3.02251	3.13141
56956	5.52261	3.02261	3.13141
56957	5.52271	3.02271	3.13142
56958	5.5228	3.0228	3.13143
56959	5.5229	3.0229	3.13144
56960	5.523	3.023	3.13145
56961	5.52309	3.02309	3.13146
56962	5.52319	3.02319	3.13146
56963	5.52329	3.02329	3.13147
56964	5.52339	3.02338	3.13148
56965	5.52348	3.02348	3.13149
56966	5.52358	3.02358	3.1315
56967	5.52368	3.02368	3.13151
56968	5.52377	3.02377	3.13151
56969	5.52387	3.02387	3.13152
56970	5.52397	3.02397	3.13153
56971	5.52406	3.02406	3.13154
56972	5.52416	3.02416	3.13155
56973	5.52426	3.02426	3.13155
56974	5.52435	3.02435	3.13156
56975	5.52445	3.02445	3.13157
56976	5.52455	3.02455	3.13158
56977	5.52465	3.02465	3.13159
56978	5.52474	3.02474	3.1316
56979	5.52484	3.02484	3.1316
56980	5.52494	3.02494	3.13161
56981	5.52503	3.02503	3.13162
56982	5.52513	3.02513	3.13163
56983	5.52523	3.02523	3.13164
56984	5.52532	3.02532	3.13165
56985	5.52542	3.02542	3.13165
56986	5.52552	3.02552	3.13166
56987	5.52562	3.02561	3.13167
56988	5.52571	3.02571	3.13168
56989	5.52581	3.02581	3.13169
56990	5.52591	3.02591	3.1317
56991	5.526	3.026	3.1317
56992	5.5261	3.0261	3.13171
56993	5.5262	3.0262	3.13172
56994	5.52629	3.02629	3.13173
56995	5.52639	3.02639	3.13174
56996	5.52649	3.02649	3.13175
56997	5.52659	3.02658	3.13175
56998	5.52668	3.02668	3.13176
56999	5.52678	3.02678	3.13177
57000	5.52688	3.02688	3.13178
57001	5.52697	3.02697	3.13179
57002	5.52707	3.02707	3.1318
57003	5.52717	3.02717	3.1318
57004	5.52726	3.02726	3.13181
57005	5.52736	3.02736	3.13182
57006	5.52746	3.02746	3.13183
57007	5.52755	3.02755	3.13184
57008	5.52765	3.02765	3.13185
57009	5.52775	3.02775	3.13185
57010	5.52785	3.02784	3.13186
57011	5.52794	3.02794	3.13187
57012	5.52804	3.02804	3.13188
57013	5.52814	3.02814	3.13189
57014	5.52823	3.02823	3.1319
57015	5.52833	3.02833	3.1319
57016	5.52843	3.02843	3.13191
57017	5.52852	3.02852	3.13192
57018	5.52862	3.02862	3.13193
57019	5.52872	3.02872	3.13194
57020	5.52882	3.02881	3.13195
57021	5.52891	3.02891	3.13195
57022	5.52901	3.02901	3.13196
57023	5.52911	3.02911	3.13197
57024	5.5292	3.0292	3.13198
57025	5.5293	3.0293	3.13199
57026	5.5294	3.0294	3.132
57027	5.52949	3.02949	3.132
57028	5.52959	3.02959	3.13201
57029	5.52969	3.02969	3.13202
57030	5.52978	3.02978	3.13203
57031	5.52988	3.02988	3.13204
57032	5.52998	3.02998	3.13205
57033	5.53008	3.03008	3.13205
57034	5.53017	3.03017	3.13206
57035	5.53027	3.03027	3.13207
57036	5.53037	3.03037	3.13208
57037	5.53046	3.03046	3.13209
57038	5.53056	3.03056	3.1321
57039	5.53066	3.03066	3.1321
57040	5.53075	3.03075	3.13211
57041	5.53085	3.03085	3.13212
57042	5.53095	3.03095	3.13213
57043	5.53105	3.03104	3.13214
57044	5.53114	3.03114	3.13215
57045	5.53124	3.03124	3.13215
57046	5.53134	3.03134	3.13216
57047	5.53143	3.03143	3.13217
57048	5.53153	3.03153	3.13218
57049	5.53163	3.03163	3.13219
57050	5.53172	3.03172	3.1322
57051	5.53182	3.03182	3.1322
57052	5.53192	3.03192	3.13221
57053	5.53201	3.03201	3.13222
57054	5.53211	3.03211	3.13223
57055	5.53221	3.03221	3.13224
57056	5.53231	3.03231	3.13224
57057	5.5324	3.0324	3.13225
57058	5.5325	3.0325	3.13226
57059	5.5326	3.0326	3.13227
57060	5.53269	3.03269	3.13228
57061	5.53279	3.03279	3.13229
57062	5.53289	3.03289	3.13229
57063	5.53298	3.03298	3.1323
57064	5.53308	3.03308	3.13231
57065	5.53318	3.03318	3.13232
57066	5.53328	3.03327	3.13233
57067	5.53337	3.03337	3.13234
57068	5.53347	3.03347	3.13234
57069	5.53357	3.03357	3.13235
57070	5.53366	3.03366	3.13236
57071	5.53376	3.03376	3.13237
57072	5.53386	3.03386	3.13238
57073	5.53395	3.03395	3.13239
57074	5.53405	3.03405	3.13239
57075	5.53415	3.03415	3.1324
57076	5.53425	3.03424	3.13241
57077	5.53434	3.03434	3.13242
57078	5.53444	3.03444	3.13243
57079	5.53454	3.03454	3.13244
57080	5.53463	3.03463	3.13244
57081	5.53473	3.03473	3.13245
57082	5.53483	3.03483	3.13246
57083	5.53492	3.03492	3.13247
57084	5.53502	3.03502	3.13248
57085	5.53512	3.03512	3.13249
57086	5.53521	3.03521	3.13249
57087	5.53531	3.03531	3.1325
57088	5.53541	3.03541	3.13251
57089	5.53551	3.03551	3.13252
57090	5.5356	3.0356	3.13253
57091	5.5357	3.0357	3.13254
57092	5.5358	3.0358	3.13254
57093	5.53589	3.03589	3.13255
57094	5.53599	3.03599	3.13256
57095	5.53609	3.03609	3.13257
57096	5.53618	3.03618	3.13258
57097	5.53628	3.03628	3.13259
57098	5.53638	3.03638	3.13259
57099	5.53648	3.03647	3.1326
57100	5.53657	3.03657	3.13261
57101	5.53667	3.03667	3.13262
57102	5.53677	3.03677	3.13263
57103	5.53686	3.03686	3.13264
57104	5.53696	3.03696	3.13264
57105	5.53706	3.03706	3.13265
57106	5.53715	3.03715	3.13266
57107	5.53725	3.03725	3.13267
57108	5.53735	3.03735	3.13268
57109	5.53744	3.03744	3.13269
57110	5.53754	3.03754	3.13269
57111	5.53764	3.03764	3.1327
57112	5.53774	3.03774	3.13271
57113	5.53783	3.03783	3.13272
57114	5.53793	3.03793	3.13273
57115	5.53803	3.03803	3.13274
57116	5.53812	3.03812	3.13274
57117	5.53822	3.03822	3.13275
57118	5.53832	3.03832	3.13276
57119	5.53841	3.03841	3.13277
57120	5.53851	3.03851	3.13278
57121	5.53861	3.03861	3.13278
57122	5.53871	3.0387	3.13279
57123	5.5388	3.0388	3.1328
57124	5.5389	3.0389	3.13281
57125	5.539	3.039	3.13282
57126	5.53909	3.03909	3.13283
57127	5.53919	3.03919	3.13283
57128	5.53929	3.03929	3.13284
57129	5.53938	3.03938	3.13285
57130	5.53948	3.03948	3.13286
57131	5.53958	3.03958	3.13287
57132	5.53968	3.03967	3.13288
57133	5.53977	3.03977	3.13288
57134	5.53987	3.03987	3.13289
57135	5.53997	3.03997	3.1329
57136	5.54006	3.04006	3.13291
57137	5.54016	3.04016	3.13292
57138	5.54026	3.04026	3.13293
57139	5.54035	3.04035	3.13293
57140	5.54045	3.04045	3.13294
57141	5.54055	3.04055	3.13295
57142	5.54064	3.04064	3.13296
57143	5.54074	3.04074	3.13297
57144	5.54084	3.04084	3.13298
57145	5.54094	3.04093	3.13298
57146	5.54103	3.04103	3.13299
57147	5.54113	3.04113	3.133
57148	5.54123	3.04123	3.13301
57149	5.54132	3.04132	3.13302
57150	5.54142	3.04142	3.13303
57151	5.54152	3.04152	3.13303
57152	5.54161	3.04161	3.13304
57153	5.54171	3.04171	3.13305
57154	5.54181	3.04181	3.13306
57155	5.54191	3.0419	3.13307
57156	5.542	3.042	3.13308
57157	5.5421	3.0421	3.13308
57158	5.5422	3.0422	3.13309
57159	5.54229	3.04229	3.1331
57160	5.54239	3.04239	3.13311
57161	5.54249	3.04249	3.13312
57162	5.54258	3.04258	3.13313
57163	5.54268	3.04268	3.13313
57164	5.54278	3.04278	3.13314
57165	5.54287	3.04287	3.13315
57166	5.54297	3.04297	3.13316
57167	5.54307	3.04307	3.13317
57168	5.54317	3.04317	3.13318
57169	5.54326	3.04326	3.13318
57170	5.54336	3.04336	3.13319
57171	5.54346	3.04346	3.1332
57172	5.54355	3.04355	3.13321
57173	5.54365	3.04365	3.13322
57174	5.54375	3.04375	3.13323
57175	5.54384	3.04384	3.13323
57176	5.54394	3.04394	3.13324
57177	5.54404	3.04404	3.13325
57178	5.54414	3.04413	3.13326
57179	5.54423	3.04423	3.13327
57180	5.54433	3.04433	3.13328
57181	5.54443	3.04443	3.13328
57182	5.54452	3.04452	3.13329
57183	5.54462	3.04462	3.1333
57184	5.54472	3.04472	3.13331
57185	5.54481	3.04481	3.13332
57186	5.54491	3.04491	3.13332
57187	5.54501	3.04501	3.13333
57188	5.5451	3.0451	3.13334
57189	5.5452	3.0452	3.13335
57190	5.5453	3.0453	3.13336
57191	5.5454	3.0454	3.13337
57192	5.54549	3.04549	3.13337
57193	5.54559	3.04559	3.13338
57194	5.54569	3.04569	3.13339
57195	5.54578	3.04578	3.1334
57196	5.54588	3.04588	3.13341
57197	5.54598	3.04598	3.13342
57198	5.54607	3.04607	3.13342
57199	5.54617	3.04617	3.13343
57200	5.54627	3.04627	3.13344
57201	5.54637	3.04636	3.13345
57202	5.54646	3.04646	3.13346
57203	5.54656	3.04656	3.13347
57204	5.54666	3.04666	3.13347
57205	5.54675	3.04675	3.13348
57206	5.54685	3.04685	3.13349
57207	5.54695	3.04695	3.1335
57208	5.54704	3.04704	3.13351
57209	5.54714	3.04714	3.13352
57210	5.54724	3.04724	3.13352
57211	5.54734	3.04733	3.13353
57212	5.54743	3.04743	3.13354
57213	5.54753	3.04753	3.13355
57214	5.54763	3.04763	3.13356
57215	5.54772	3.04772	3.13357
57216	5.54782	3.04782	3.13357
57217	5.54792	3.04792	3.13358
57218	5.54801	3.04801	3.13359
57219	5.54811	3.04811	3.1336
57220	5.54821	3.04821	3.13361
57221	5.5483	3.0483	3.13362
57222	5.5484	3.0484	3.13362
57223	5.5485	3.0485	3.13363
57224	5.5486	3.0486	3.13364
57225	5.54869	3.04869	3.13365
57226	5.54879	3.04879	3.13366
57227	5.54889	3.04889	3.13367
57228	5.54898	3.04898	3.13367
57229	5.54908	3.04908	3.13368
57230	5.54918	3.04918	3.13369
57231	5.54927	3.04927	3.1337
57232	5.54937	3.04937	3.13371
57233	5.54947	3.04947	3.13372
57234	5.54957	3.04956	3.13372
57235	5.54966	3.04966	3.13373
57236	5.54976	3.04976	3.13374
57237	5.54986	3.04986	3.13375
57238	5.54995	3.04995	3.13376
57239	5.55005	3.05005	3.13376
57240	5.55015	3.05015	3.13377
57241	5.55024	3.05024	3.13378
57242	5.55034	3.05034	3.13379
57243	5.55044	3.05044	3.1338
57244	5.55053	3.05053	3.13381
57245	5.55063	3.05063	3.13381
57246	5.55073	3.05073	3.13382
57247	5.55083	3.05083	3.13383
57248	5.55092	3.05092	3.13384
57249	5.55102	3.05102	3.13385
57250	5.55112	3.05112	3.13386
57251	5.55121	3.05121	3.13386
57252	5.55131	3.05131	3.13387
57253	5.55141	3.05141	3.13388
57254	5.5515	3.0515	3.13389
57255	5.5516	3.0516	3.1339
57256	5.5517	3.0517	3.13391
57257	5.5518	3.05179	3.13391
57258	5.55189	3.05189	3.13392
57259	5.55199	3.05199	3.13393
57260	5.55209	3.05209	3.13394
57261	5.55218	3.05218	3.13395
57262	5.55228	3.05228	3.13396
57263	5.55238	3.05238	3.13396
57264	5.55247	3.05247	3.13397
57265	5.55257	3.05257	3.13398
57266	5.55267	3.05267	3.13399
57267	5.55277	3.05276	3.134
57268	5.55286	3.05286	3.13401
57269	5.55296	3.05296	3.13401
57270	5.55306	3.05306	3.13402
57271	5.55315	3.05315	3.13403
57272	5.55325	3.05325	3.13404
57273	5.55335	3.05335	3.13405
57274	5.55344	3.05344	3.13406
57275	5.55354	3.05354	3.13406
57276	5.55364	3.05364	3.13407
57277	5.55373	3.05373	3.13408
57278	5.55383	3.05383	3.13409
57279	5.55393	3.05393	3.1341
57280	5.55403	3.05402	3.13411
57281	5.55412	3.05412	3.13411
57282	5.55422	3.05422	3.13412
57283	5.55432	3.05432	3.13413
57284	5.55441	3.05441	3.13414
57285	5.55451	3.05451	3.13415
57286	5.55461	3.05461	3.13416
57287	5.5547	3.0547	3.13416
57288	5.5548	3.0548	3.13417
57289	5.5549	3.0549	3.13418
57290	5.555	3.05499	3.13419
57291	5.55509	3.05509	3.1342
57292	5.55519	3.05519	3.1342
57293	5.55529	3.05529	3.13421
57294	5.55538	3.05538	3.13422
57295	5.55548	3.05548	3.13423
57296	5.55558	3.05558	3.13424
57297	5.55567	3.05567	3.13425
57298	5.55577	3.05577	3.13425
57299	5.55587	3.05587	3.13426
57300	5.55596	3.05596	3.13427
57301	5.55606	3.05606	3.13428
57302	5.55616	3.05616	3.13429
57303	5.55626	3.05626	3.1343
57304	5.55635	3.05635	3.1343
57305	5.55645	3.05645	3.13431
57306	5.55655	3.05655	3.13432
57307	5.55664	3.05664	3.13433
57308	5.55674	3.05674	3.13434
57309	5.55684	3.05684	3.13435
57310	5.55693	3.05693	3.13435
57311	5.55703	3.05703	3.13436
57312	5.55713	3.05713	3.13437
57313	5.55723	3.05722	3.13438
57314	5.55732	3.05732	3.13439
57315	5.55742	3.05742	3.1344
57316	5.55752	3.05752	3.1344
57317	5.55761	3.05761	3.13441
57318	5.55771	3.05771	3.13442
57319	5.55781	3.05781	3.13443
57320	5.5579	3.0579	3.13444
57321	5.558	3.058	3.13445
57322	5.5581	3.0581	3.13445
57323	5.55819	3.05819	3.13446
57324	5.55829	3.05829	3.13447
57325	5.55839	3.05839	3.13448
57326	5.55849	3.05849	3.13449
57327	5.55858	3.05858	3.1345
57328	5.55868	3.05868	3.1345
57329	5.55878	3.05878	3.13451
57330	5.55887	3.05887	3.13452
57331	5.55897	3.05897	3.13453
57332	5.55907	3.05907	3.13454
57333	5.55916	3.05916	3.13455
57334	5.55926	3.05926	3.13455
57335	5.55936	3.05936	3.13456
57336	5.55946	3.05945	3.13457
57337	5.55955	3.05955	3.13458
57338	5.55965	3.05965	3.13459
57339	5.55975	3.05975	3.1346
57340	5.55984	3.05984	3.1346
57341	5.55994	3.05994	3.13461
57342	5.56004	3.06004	3.13462
57343	5.56013	3.06013	3.13463
57344	5.56023	3.06023	3.13464
57345	5.56033	3.06033	3.13464
57346	5.56043	3.06042	3.13465
57347	5.56052	3.06052	3.13466
57348	5.56062	3.06062	3.13467
57349	5.56072	3.06072	3.13468
57350	5.56081	3.06081	3.13469
57351	5.56091	3.06091	3.13469
57352	5.56101	3.06101	3.1347
57353	5.5611	3.0611	3.13471
57354	5.5612	3.0612	3.13472
57355	5.5613	3.0613	3.13473
57356	5.56139	3.06139	3.13474
57357	5.56149	3.06149	3.13474
57358	5.56159	3.06159	3.13475
57359	5.56169	3.06168	3.13476
57360	5.56178	3.06178	3.13477
57361	5.56188	3.06188	3.13478
57362	5.56198	3.06198	3.13479
57363	5.56207	3.06207	3.13479
57364	5.56217	3.06217	3.1348
57365	5.56227	3.06227	3.13481
57366	5.56236	3.06236	3.13482
57367	5.56246	3.06246	3.13483
57368	5.56256	3.06256	3.13484
57369	5.56266	3.06265	3.13484
57370	5.56275	3.06275	3.13485
57371	5.56285	3.06285	3.13486
57372	5.56295	3.06295	3.13487
57373	5.56304	3.06304	3.13488
57374	5.56314	3.06314	3.13489
57375	5.56324	3.06324	3.13489
57376	5.56333	3.06333	3.1349
57377	5.56343	3.06343	3.13491
57378	5.56353	3.06353	3.13492
57379	5.56362	3.06362	3.13493
57380	5.56372	3.06372	3.13494
57381	5.56382	3.06382	3.13494
57382	5.56392	3.06392	3.13495
57383	5.56401	3.06401	3.13496
57384	5.56411	3.06411	3.13497
57385	5.56421	3.06421	3.13498
57386	5.5643	3.0643	3.13499
57387	5.5644	3.0644	3.13499
57388	5.5645	3.0645	3.135
57389	5.56459	3.06459	3.13501
57390	5.56469	3.06469	3.13502
57391	5.56479	3.06479	3.13503
57392	5.56489	3.06488	3.13503
57393	5.56498	3.06498	3.13504
57394	5.56508	3.06508	3.13505
57395	5.56518	3.06518	3.13506
57396	5.56527	3.06527	3.13507
57397	5.56537	3.06537	3.13508
57398	5.56547	3.06547	3.13508
57399	5.56556	3.06556	3.13509
57400	5.56566	3.06566	3.1351
57401	5.56576	3.06576	3.13511
57402	5.56585	3.06585	3.13512
57403	5.56595	3.06595	3.13513
57404	5.56605	3.06605	3.13513
57405	5.56615	3.06615	3.13514
57406	5.56624	3.06624	3.13515
57407	5.56634	3.06634	3.13516
57408	5.56644	3.06644	3.13517
57409	5.56653	3.06653	3.13518
57410	5.56663	3.06663	3.13518
57411	5.56673	3.06673	3.13519
57412	5.56682	3.06682	3.1352
