t, c	M(t), рад	E(t), рад	Theta(t), рад	
736	0.0713646	-1.10898	3.41582
737	0.0714615	-1.10888	3.41585
738	0.0715585	-1.10878	3.41588
739	0.0716555	-1.10868	3.41591
740	0.0717524	-1.10859	3.41593
741	0.0718494	-1.10849	3.41596
742	0.0719464	-1.10839	3.41599
743	0.0720433	-1.1083	3.41602
744	0.0721403	-1.1082	3.41605
745	0.0722372	-1.1081	3.41608
746	0.0723342	-1.10801	3.41611
747	0.0724312	-1.10791	3.41614
748	0.0725281	-1.10781	3.41617
749	0.0726251	-1.10772	3.4162
750	0.0727221	-1.10762	3.41623
751	0.072819	-1.10752	3.41626
752	0.072916	-1.10742	3.41629
753	0.0730129	-1.10733	3.41632
754	0.0731099	-1.10723	3.41635
755	0.0732069	-1.10713	3.41638
756	0.0733038	-1.10704	3.4164
757	0.0734008	-1.10694	3.41643
758	0.0734978	-1.10684	3.41646
759	0.0735947	-1.10675	3.41649
760	0.0736917	-1.10665	3.41652
761	0.0737886	-1.10655	3.41655
762	0.0738856	-1.10645	3.41658
763	0.0739826	-1.10636	3.41661
764	0.0740795	-1.10626	3.41664
765	0.0741765	-1.10616	3.41667
766	0.0742735	-1.10607	3.4167
767	0.0743704	-1.10597	3.41673
768	0.0744674	-1.10587	3.41676
769	0.0745643	-1.10578	3.41679
770	0.0746613	-1.10568	3.41682
771	0.0747583	-1.10558	3.41685
772	0.0748552	-1.10548	3.41688
773	0.0749522	-1.10539	3.41691
774	0.0750492	-1.10529	3.41693
775	0.0751461	-1.10519	3.41696
776	0.0752431	-1.1051	3.41699
777	0.07534	-1.105	3.41702
778	0.075437	-1.1049	3.41705
779	0.075534	-1.10481	3.41708
780	0.0756309	-1.10471	3.41711
781	0.0757279	-1.10461	3.41714
782	0.0758249	-1.10452	3.41717
783	0.0759218	-1.10442	3.4172
784	0.0760188	-1.10432	3.41723
785	0.0761157	-1.10422	3.41726
786	0.0762127	-1.10413	3.41729
787	0.0763097	-1.10403	3.41732
788	0.0764066	-1.10393	3.41735
789	0.0765036	-1.10384	3.41738
790	0.0766006	-1.10374	3.41741
791	0.0766975	-1.10364	3.41744
792	0.0767945	-1.10355	3.41747
793	0.0768914	-1.10345	3.4175
794	0.0769884	-1.10335	3.41753
795	0.0770854	-1.10325	3.41756
796	0.0771823	-1.10316	3.41758
797	0.0772793	-1.10306	3.41761
798	0.0773763	-1.10296	3.41764
799	0.0774732	-1.10287	3.41767
800	0.0775702	-1.10277	3.4177
801	0.0776672	-1.10267	3.41773
802	0.0777641	-1.10258	3.41776
803	0.0778611	-1.10248	3.41779
804	0.077958	-1.10238	3.41782
805	0.078055	-1.10229	3.41785
806	0.078152	-1.10219	3.41788
807	0.0782489	-1.10209	3.41791
808	0.0783459	-1.10199	3.41794
809	0.0784429	-1.1019	3.41797
810	0.0785398	-1.1018	3.418
811	0.0786368	-1.1017	3.41803
812	0.0787337	-1.10161	3.41806
813	0.0788307	-1.10151	3.41809
814	0.0789277	-1.10141	3.41812
815	0.0790246	-1.10132	3.41815
816	0.0791216	-1.10122	3.41818
817	0.0792186	-1.10112	3.41821
818	0.0793155	-1.10102	3.41824
819	0.0794125	-1.10093	3.41827
820	0.0795094	-1.10083	3.4183
821	0.0796064	-1.10073	3.41833
822	0.0797034	-1.10064	3.41836
823	0.0798003	-1.10054	3.41839
824	0.0798973	-1.10044	3.41842
825	0.0799943	-1.10035	3.41845
826	0.0800912	-1.10025	3.41848
827	0.0801882	-1.10015	3.4185
828	0.0802851	-1.10006	3.41853
829	0.0803821	-1.09996	3.41856
830	0.0804791	-1.09986	3.41859
831	0.080576	-1.09976	3.41862
832	0.080673	-1.09967	3.41865
833	0.08077	-1.09957	3.41868
834	0.0808669	-1.09947	3.41871
835	0.0809639	-1.09938	3.41874
836	0.0810608	-1.09928	3.41877
837	0.0811578	-1.09918	3.4188
838	0.0812548	-1.09909	3.41883
839	0.0813517	-1.09899	3.41886
840	0.0814487	-1.09889	3.41889
841	0.0815457	-1.09879	3.41892
842	0.0816426	-1.0987	3.41895
843	0.0817396	-1.0986	3.41898
844	0.0818365	-1.0985	3.41901
845	0.0819335	-1.09841	3.41904
846	0.0820305	-1.09831	3.41907
847	0.0821274	-1.09821	3.4191
848	0.0822244	-1.09812	3.41913
849	0.0823214	-1.09802	3.41916
850	0.0824183	-1.09792	3.41919
851	0.0825153	-1.09782	3.41922
852	0.0826123	-1.09773	3.41925
853	0.0827092	-1.09763	3.41928
854	0.0828062	-1.09753	3.41931
855	0.0829031	-1.09744	3.41934
856	0.0830001	-1.09734	3.41937
857	0.0830971	-1.09724	3.4194
858	0.083194	-1.09715	3.41943
859	0.083291	-1.09705	3.41946
860	0.083388	-1.09695	3.41949
861	0.0834849	-1.09686	3.41952
862	0.0835819	-1.09676	3.41955
863	0.0836788	-1.09666	3.41958
864	0.0837758	-1.09656	3.41961
865	0.0838728	-1.09647	3.41964
866	0.0839697	-1.09637	3.41967
867	0.0840667	-1.09627	3.4197
868	0.0841637	-1.09618	3.41973
869	0.0842606	-1.09608	3.41976
870	0.0843576	-1.09598	3.41979
871	0.0844545	-1.09589	3.41982
872	0.0845515	-1.09579	3.41985
873	0.0846485	-1.09569	3.41988
874	0.0847454	-1.09559	3.41991
875	0.0848424	-1.0955	3.41994
876	0.0849394	-1.0954	3.41997
877	0.0850363	-1.0953	3.42
878	0.0851333	-1.09521	3.42003
879	0.0852302	-1.09511	3.42006
880	0.0853272	-1.09501	3.42009
881	0.0854242	-1.09492	3.42012
882	0.0855211	-1.09482	3.42015
883	0.0856181	-1.09472	3.42018
884	0.0857151	-1.09463	3.42021
885	0.085812	-1.09453	3.42024
886	0.085909	-1.09443	3.42027
887	0.0860059	-1.09433	3.4203
888	0.0861029	-1.09424	3.42033
889	0.0861999	-1.09414	3.42036
890	0.0862968	-1.09404	3.42039
891	0.0863938	-1.09395	3.42042
892	0.0864908	-1.09385	3.42045
893	0.0865877	-1.09375	3.42048
894	0.0866847	-1.09366	3.42051
895	0.0867816	-1.09356	3.42054
896	0.0868786	-1.09346	3.42057
897	0.0869756	-1.09336	3.4206
898	0.0870725	-1.09327	3.42063
899	0.0871695	-1.09317	3.42066
900	0.0872665	-1.09307	3.42069
901	0.0873634	-1.09298	3.42072
902	0.0874604	-1.09288	3.42075
903	0.0875574	-1.09278	3.42078
904	0.0876543	-1.09269	3.42081
905	0.0877513	-1.09259	3.42084
906	0.0878482	-1.09249	3.42087
907	0.0879452	-1.09239	3.4209
908	0.0880422	-1.0923	3.42093
909	0.0881391	-1.0922	3.42096
910	0.0882361	-1.0921	3.42099
911	0.0883331	-1.09201	3.42102
912	0.08843	-1.09191	3.42105
913	0.088527	-1.09181	3.42108
914	0.0886239	-1.09172	3.42111
915	0.0887209	-1.09162	3.42114
916	0.0888179	-1.09152	3.42117
917	0.0889148	-1.09143	3.4212
918	0.0890118	-1.09133	3.42123
919	0.0891088	-1.09123	3.42126
920	0.0892057	-1.09113	3.42129
921	0.0893027	-1.09104	3.42132
922	0.0893996	-1.09094	3.42135
923	0.0894966	-1.09084	3.42138
924	0.0895936	-1.09075	3.42141
925	0.0896905	-1.09065	3.42144
926	0.0897875	-1.09055	3.42147
927	0.0898845	-1.09046	3.4215
928	0.0899814	-1.09036	3.42153
929	0.0900784	-1.09026	3.42156
930	0.0901753	-1.09016	3.42159
931	0.0902723	-1.09007	3.42162
932	0.0903693	-1.08997	3.42165
933	0.0904662	-1.08987	3.42168
934	0.0905632	-1.08978	3.42171
935	0.0906602	-1.08968	3.42174
936	0.0907571	-1.08958	3.42177
937	0.0908541	-1.08949	3.4218
938	0.090951	-1.08939	3.42183
939	0.091048	-1.08929	3.42186
940	0.091145	-1.0892	3.4219
941	0.0912419	-1.0891	3.42193
942	0.0913389	-1.089	3.42196
943	0.0914359	-1.0889	3.42199
944	0.0915328	-1.08881	3.42202
945	0.0916298	-1.08871	3.42205
946	0.0917267	-1.08861	3.42208
947	0.0918237	-1.08852	3.42211
948	0.0919207	-1.08842	3.42214
949	0.0920176	-1.08832	3.42217
950	0.0921146	-1.08823	3.4222
951	0.0922116	-1.08813	3.42223
952	0.0923085	-1.08803	3.42226
953	0.0924055	-1.08793	3.42229
954	0.0925025	-1.08784	3.42232
955	0.0925994	-1.08774	3.42235
956	0.0926964	-1.08764	3.42238
957	0.0927933	-1.08755	3.42241
958	0.0928903	-1.08745	3.42244
959	0.0929873	-1.08735	3.42247
960	0.0930842	-1.08726	3.4225
961	0.0931812	-1.08716	3.42253
962	0.0932782	-1.08706	3.42256
963	0.0933751	-1.08697	3.42259
964	0.0934721	-1.08687	3.42262
965	0.093569	-1.08677	3.42265
966	0.093666	-1.08667	3.42268
967	0.093763	-1.08658	3.42271
968	0.0938599	-1.08648	3.42274
969	0.0939569	-1.08638	3.42277
970	0.0940539	-1.08629	3.42281
971	0.0941508	-1.08619	3.42284
972	0.0942478	-1.08609	3.42287
973	0.0943447	-1.086	3.4229
974	0.0944417	-1.0859	3.42293
975	0.0945387	-1.0858	3.42296
976	0.0946356	-1.0857	3.42299
977	0.0947326	-1.08561	3.42302
978	0.0948296	-1.08551	3.42305
979	0.0949265	-1.08541	3.42308
980	0.0950235	-1.08532	3.42311
981	0.0951204	-1.08522	3.42314
982	0.0952174	-1.08512	3.42317
983	0.0953144	-1.08503	3.4232
984	0.0954113	-1.08493	3.42323
985	0.0955083	-1.08483	3.42326
986	0.0956053	-1.08473	3.42329
987	0.0957022	-1.08464	3.42332
988	0.0957992	-1.08454	3.42335
989	0.0958961	-1.08444	3.42338
990	0.0959931	-1.08435	3.42341
991	0.0960901	-1.08425	3.42344
992	0.096187	-1.08415	3.42348
993	0.096284	-1.08406	3.42351
994	0.096381	-1.08396	3.42354
995	0.0964779	-1.08386	3.42357
996	0.0965749	-1.08377	3.4236
997	0.0966718	-1.08367	3.42363
998	0.0967688	-1.08357	3.42366
999	0.0968658	-1.08347	3.42369
1000	0.0969627	-1.08338	3.42372
1001	0.0970597	-1.08328	3.42375
1002	0.0971567	-1.08318	3.42378
1003	0.0972536	-1.08309	3.42381
1004	0.0973506	-1.08299	3.42384
1005	0.0974475	-1.08289	3.42387
1006	0.0975445	-1.0828	3.4239
1007	0.0976415	-1.0827	3.42393
1008	0.0977384	-1.0826	3.42396
1009	0.0978354	-1.0825	3.42399
1010	0.0979324	-1.08241	3.42403
1011	0.0980293	-1.08231	3.42406
1012	0.0981263	-1.08221	3.42409
1013	0.0982233	-1.08212	3.42412
1014	0.0983202	-1.08202	3.42415
1015	0.0984172	-1.08192	3.42418
1016	0.0985141	-1.08183	3.42421
1017	0.0986111	-1.08173	3.42424
1018	0.0987081	-1.08163	3.42427
1019	0.098805	-1.08154	3.4243
1020	0.098902	-1.08144	3.42433
1021	0.098999	-1.08134	3.42436
1022	0.0990959	-1.08124	3.42439
1023	0.0991929	-1.08115	3.42442
1024	0.0992898	-1.08105	3.42445
1025	0.0993868	-1.08095	3.42448
1026	0.0994838	-1.08086	3.42452
1027	0.0995807	-1.08076	3.42455
1028	0.0996777	-1.08066	3.42458
1029	0.0997747	-1.08057	3.42461
1030	0.0998716	-1.08047	3.42464
1031	0.0999686	-1.08037	3.42467
1032	0.100066	-1.08027	3.4247
1033	0.100163	-1.08018	3.42473
1034	0.100259	-1.08008	3.42476
1035	0.100356	-1.07998	3.42479
1036	0.100453	-1.07989	3.42482
1037	0.10055	-1.07979	3.42485
1038	0.100647	-1.07969	3.42488
1039	0.100744	-1.0796	3.42491
1040	0.100841	-1.0795	3.42495
1041	0.100938	-1.0794	3.42498
1042	0.101035	-1.07931	3.42501
1043	0.101132	-1.07921	3.42504
1044	0.101229	-1.07911	3.42507
1045	0.101326	-1.07901	3.4251
1046	0.101423	-1.07892	3.42513
1047	0.10152	-1.07882	3.42516
1048	0.101617	-1.07872	3.42519
1049	0.101714	-1.07863	3.42522
1050	0.101811	-1.07853	3.42525
1051	0.101908	-1.07843	3.42528
1052	0.102005	-1.07834	3.42531
1053	0.102102	-1.07824	3.42535
1054	0.102199	-1.07814	3.42538
1055	0.102296	-1.07804	3.42541
1056	0.102393	-1.07795	3.42544
1057	0.10249	-1.07785	3.42547
1058	0.102587	-1.07775	3.4255
1059	0.102684	-1.07766	3.42553
1060	0.102781	-1.07756	3.42556
1061	0.102877	-1.07746	3.42559
1062	0.102974	-1.07737	3.42562
1063	0.103071	-1.07727	3.42565
1064	0.103168	-1.07717	3.42568
1065	0.103265	-1.07707	3.42572
1066	0.103362	-1.07698	3.42575
1067	0.103459	-1.07688	3.42578
1068	0.103556	-1.07678	3.42581
1069	0.103653	-1.07669	3.42584
1070	0.10375	-1.07659	3.42587
1071	0.103847	-1.07649	3.4259
1072	0.103944	-1.0764	3.42593
1073	0.104041	-1.0763	3.42596
1074	0.104138	-1.0762	3.42599
1075	0.104235	-1.07611	3.42602
1076	0.104332	-1.07601	3.42606
1077	0.104429	-1.07591	3.42609
1078	0.104526	-1.07581	3.42612
1079	0.104623	-1.07572	3.42615
1080	0.10472	-1.07562	3.42618
1081	0.104817	-1.07552	3.42621
1082	0.104914	-1.07543	3.42624
1083	0.105011	-1.07533	3.42627
1084	0.105108	-1.07523	3.4263
1085	0.105205	-1.07514	3.42633
1086	0.105302	-1.07504	3.42637
1087	0.105398	-1.07494	3.4264
1088	0.105495	-1.07484	3.42643
1089	0.105592	-1.07475	3.42646
1090	0.105689	-1.07465	3.42649
1091	0.105786	-1.07455	3.42652
1092	0.105883	-1.07446	3.42655
1093	0.10598	-1.07436	3.42658
1094	0.106077	-1.07426	3.42661
1095	0.106174	-1.07417	3.42664
1096	0.106271	-1.07407	3.42667
1097	0.106368	-1.07397	3.42671
1098	0.106465	-1.07388	3.42674
1099	0.106562	-1.07378	3.42677
1100	0.106659	-1.07368	3.4268
1101	0.106756	-1.07358	3.42683
1102	0.106853	-1.07349	3.42686
1103	0.10695	-1.07339	3.42689
1104	0.107047	-1.07329	3.42692
1105	0.107144	-1.0732	3.42695
1106	0.107241	-1.0731	3.42699
1107	0.107338	-1.073	3.42702
1108	0.107435	-1.07291	3.42705
1109	0.107532	-1.07281	3.42708
1110	0.107629	-1.07271	3.42711
1111	0.107726	-1.07261	3.42714
1112	0.107823	-1.07252	3.42717
1113	0.10792	-1.07242	3.4272
1114	0.108016	-1.07232	3.42723
1115	0.108113	-1.07223	3.42727
1116	0.10821	-1.07213	3.4273
1117	0.108307	-1.07203	3.42733
1118	0.108404	-1.07194	3.42736
1119	0.108501	-1.07184	3.42739
1120	0.108598	-1.07174	3.42742
1121	0.108695	-1.07164	3.42745
1122	0.108792	-1.07155	3.42748
1123	0.108889	-1.07145	3.42751
1124	0.108986	-1.07135	3.42755
1125	0.109083	-1.07126	3.42758
1126	0.10918	-1.07116	3.42761
1127	0.109277	-1.07106	3.42764
1128	0.109374	-1.07097	3.42767
1129	0.109471	-1.07087	3.4277
1130	0.109568	-1.07077	3.42773
1131	0.109665	-1.07068	3.42776
1132	0.109762	-1.07058	3.42779
1133	0.109859	-1.07048	3.42783
1134	0.109956	-1.07038	3.42786
1135	0.110053	-1.07029	3.42789
1136	0.11015	-1.07019	3.42792
1137	0.110247	-1.07009	3.42795
1138	0.110344	-1.07	3.42798
1139	0.110441	-1.0699	3.42801
1140	0.110538	-1.0698	3.42804
1141	0.110634	-1.06971	3.42808
1142	0.110731	-1.06961	3.42811
1143	0.110828	-1.06951	3.42814
1144	0.110925	-1.06941	3.42817
1145	0.111022	-1.06932	3.4282
1146	0.111119	-1.06922	3.42823
1147	0.111216	-1.06912	3.42826
1148	0.111313	-1.06903	3.42829
1149	0.11141	-1.06893	3.42833
1150	0.111507	-1.06883	3.42836
1151	0.111604	-1.06874	3.42839
1152	0.111701	-1.06864	3.42842
1153	0.111798	-1.06854	3.42845
1154	0.111895	-1.06845	3.42848
1155	0.111992	-1.06835	3.42851
1156	0.112089	-1.06825	3.42854
1157	0.112186	-1.06815	3.42858
1158	0.112283	-1.06806	3.42861
1159	0.11238	-1.06796	3.42864
1160	0.112477	-1.06786	3.42867
1161	0.112574	-1.06777	3.4287
1162	0.112671	-1.06767	3.42873
1163	0.112768	-1.06757	3.42876
1164	0.112865	-1.06748	3.4288
1165	0.112962	-1.06738	3.42883
1166	0.113059	-1.06728	3.42886
1167	0.113156	-1.06718	3.42889
1168	0.113252	-1.06709	3.42892
1169	0.113349	-1.06699	3.42895
1170	0.113446	-1.06689	3.42898
1171	0.113543	-1.0668	3.42902
1172	0.11364	-1.0667	3.42905
1173	0.113737	-1.0666	3.42908
1174	0.113834	-1.06651	3.42911
1175	0.113931	-1.06641	3.42914
1176	0.114028	-1.06631	3.42917
1177	0.114125	-1.06622	3.4292
1178	0.114222	-1.06612	3.42924
1179	0.114319	-1.06602	3.42927
1180	0.114416	-1.06592	3.4293
1181	0.114513	-1.06583	3.42933
1182	0.11461	-1.06573	3.42936
1183	0.114707	-1.06563	3.42939
1184	0.114804	-1.06554	3.42942
1185	0.114901	-1.06544	3.42946
1186	0.114998	-1.06534	3.42949
1187	0.115095	-1.06525	3.42952
1188	0.115192	-1.06515	3.42955
1189	0.115289	-1.06505	3.42958
1190	0.115386	-1.06495	3.42961
1191	0.115483	-1.06486	3.42964
1192	0.11558	-1.06476	3.42968
1193	0.115677	-1.06466	3.42971
1194	0.115774	-1.06457	3.42974
1195	0.11587	-1.06447	3.42977
1196	0.115967	-1.06437	3.4298
1197	0.116064	-1.06428	3.42983
1198	0.116161	-1.06418	3.42986
1199	0.116258	-1.06408	3.4299
1200	0.116355	-1.06398	3.42993
1201	0.116452	-1.06389	3.42996
1202	0.116549	-1.06379	3.42999
1203	0.116646	-1.06369	3.43002
1204	0.116743	-1.0636	3.43005
1205	0.11684	-1.0635	3.43009
1206	0.116937	-1.0634	3.43012
1207	0.117034	-1.06331	3.43015
1208	0.117131	-1.06321	3.43018
1209	0.117228	-1.06311	3.43021
1210	0.117325	-1.06302	3.43024
1211	0.117422	-1.06292	3.43027
1212	0.117519	-1.06282	3.43031
1213	0.117616	-1.06272	3.43034
1214	0.117713	-1.06263	3.43037
1215	0.11781	-1.06253	3.4304
1216	0.117907	-1.06243	3.43043
1217	0.118004	-1.06234	3.43046
1218	0.118101	-1.06224	3.4305
1219	0.118198	-1.06214	3.43053
1220	0.118295	-1.06205	3.43056
1221	0.118392	-1.06195	3.43059
1222	0.118488	-1.06185	3.43062
1223	0.118585	-1.06175	3.43065
1224	0.118682	-1.06166	3.43069
1225	0.118779	-1.06156	3.43072
1226	0.118876	-1.06146	3.43075
1227	0.118973	-1.06137	3.43078
1228	0.11907	-1.06127	3.43081
1229	0.119167	-1.06117	3.43084
1230	0.119264	-1.06108	3.43088
1231	0.119361	-1.06098	3.43091
1232	0.119458	-1.06088	3.43094
1233	0.119555	-1.06079	3.43097
1234	0.119652	-1.06069	3.431
1235	0.119749	-1.06059	3.43103
1236	0.119846	-1.06049	3.43107
1237	0.119943	-1.0604	3.4311
1238	0.12004	-1.0603	3.43113
1239	0.120137	-1.0602	3.43116
1240	0.120234	-1.06011	3.43119
1241	0.120331	-1.06001	3.43122
1242	0.120428	-1.05991	3.43126
1243	0.120525	-1.05982	3.43129
1244	0.120622	-1.05972	3.43132
1245	0.120719	-1.05962	3.43135
1246	0.120816	-1.05952	3.43138
1247	0.120913	-1.05943	3.43142
1248	0.121009	-1.05933	3.43145
1249	0.121106	-1.05923	3.43148
1250	0.121203	-1.05914	3.43151
1251	0.1213	-1.05904	3.43154
1252	0.121397	-1.05894	3.43157
1253	0.121494	-1.05885	3.43161
1254	0.121591	-1.05875	3.43164
1255	0.121688	-1.05865	3.43167
1256	0.121785	-1.05855	3.4317
1257	0.121882	-1.05846	3.43173
1258	0.121979	-1.05836	3.43177
1259	0.122076	-1.05826	3.4318
1260	0.122173	-1.05817	3.43183
1261	0.12227	-1.05807	3.43186
1262	0.122367	-1.05797	3.43189
1263	0.122464	-1.05788	3.43192
1264	0.122561	-1.05778	3.43196
1265	0.122658	-1.05768	3.43199
1266	0.122755	-1.05759	3.43202
1267	0.122852	-1.05749	3.43205
1268	0.122949	-1.05739	3.43208
1269	0.123046	-1.05729	3.43212
1270	0.123143	-1.0572	3.43215
1271	0.12324	-1.0571	3.43218
1272	0.123337	-1.057	3.43221
1273	0.123434	-1.05691	3.43224
1274	0.123531	-1.05681	3.43228
1275	0.123627	-1.05671	3.43231
1276	0.123724	-1.05662	3.43234
1277	0.123821	-1.05652	3.43237
1278	0.123918	-1.05642	3.4324
1279	0.124015	-1.05632	3.43243
1280	0.124112	-1.05623	3.43247
1281	0.124209	-1.05613	3.4325
1282	0.124306	-1.05603	3.43253
1283	0.124403	-1.05594	3.43256
1284	0.1245	-1.05584	3.43259
1285	0.124597	-1.05574	3.43263
1286	0.124694	-1.05565	3.43266
1287	0.124791	-1.05555	3.43269
1288	0.124888	-1.05545	3.43272
1289	0.124985	-1.05536	3.43275
1290	0.125082	-1.05526	3.43279
1291	0.125179	-1.05516	3.43282
1292	0.125276	-1.05506	3.43285
1293	0.125373	-1.05497	3.43288
1294	0.12547	-1.05487	3.43291
1295	0.125567	-1.05477	3.43295
1296	0.125664	-1.05468	3.43298
1297	0.125761	-1.05458	3.43301
1298	0.125858	-1.05448	3.43304
1299	0.125955	-1.05439	3.43307
1300	0.126052	-1.05429	3.43311
1301	0.126149	-1.05419	3.43314
1302	0.126245	-1.05409	3.43317
1303	0.126342	-1.054	3.4332
1304	0.126439	-1.0539	3.43323
1305	0.126536	-1.0538	3.43327
1306	0.126633	-1.05371	3.4333
1307	0.12673	-1.05361	3.43333
1308	0.126827	-1.05351	3.43336
1309	0.126924	-1.05342	3.4334
1310	0.127021	-1.05332	3.43343
1311	0.127118	-1.05322	3.43346
1312	0.127215	-1.05313	3.43349
1313	0.127312	-1.05303	3.43352
1314	0.127409	-1.05293	3.43356
1315	0.127506	-1.05283	3.43359
1316	0.127603	-1.05274	3.43362
1317	0.1277	-1.05264	3.43365
1318	0.127797	-1.05254	3.43368
1319	0.127894	-1.05245	3.43372
1320	0.127991	-1.05235	3.43375
1321	0.128088	-1.05225	3.43378
1322	0.128185	-1.05216	3.43381
1323	0.128282	-1.05206	3.43385
1324	0.128379	-1.05196	3.43388
1325	0.128476	-1.05186	3.43391
1326	0.128573	-1.05177	3.43394
1327	0.12867	-1.05167	3.43397
1328	0.128767	-1.05157	3.43401
1329	0.128863	-1.05148	3.43404
1330	0.12896	-1.05138	3.43407
1331	0.129057	-1.05128	3.4341
1332	0.129154	-1.05119	3.43413
1333	0.129251	-1.05109	3.43417
1334	0.129348	-1.05099	3.4342
1335	0.129445	-1.05089	3.43423
1336	0.129542	-1.0508	3.43426
1337	0.129639	-1.0507	3.4343
1338	0.129736	-1.0506	3.43433
1339	0.129833	-1.05051	3.43436
1340	0.12993	-1.05041	3.43439
1341	0.130027	-1.05031	3.43443
1342	0.130124	-1.05022	3.43446
1343	0.130221	-1.05012	3.43449
1344	0.130318	-1.05002	3.43452
1345	0.130415	-1.04993	3.43455
1346	0.130512	-1.04983	3.43459
1347	0.130609	-1.04973	3.43462
1348	0.130706	-1.04963	3.43465
1349	0.130803	-1.04954	3.43468
1350	0.1309	-1.04944	3.43472
1351	0.130997	-1.04934	3.43475
1352	0.131094	-1.04925	3.43478
1353	0.131191	-1.04915	3.43481
1354	0.131288	-1.04905	3.43484
1355	0.131385	-1.04896	3.43488
1356	0.131481	-1.04886	3.43491
1357	0.131578	-1.04876	3.43494
1358	0.131675	-1.04866	3.43497
1359	0.131772	-1.04857	3.43501
1360	0.131869	-1.04847	3.43504
1361	0.131966	-1.04837	3.43507
1362	0.132063	-1.04828	3.4351
1363	0.13216	-1.04818	3.43514
1364	0.132257	-1.04808	3.43517
1365	0.132354	-1.04799	3.4352
1366	0.132451	-1.04789	3.43523
1367	0.132548	-1.04779	3.43527
1368	0.132645	-1.0477	3.4353
1369	0.132742	-1.0476	3.43533
1370	0.132839	-1.0475	3.43536
1371	0.132936	-1.0474	3.4354
1372	0.133033	-1.04731	3.43543
1373	0.13313	-1.04721	3.43546
1374	0.133227	-1.04711	3.43549
1375	0.133324	-1.04702	3.43553
1376	0.133421	-1.04692	3.43556
1377	0.133518	-1.04682	3.43559
1378	0.133615	-1.04673	3.43562
1379	0.133712	-1.04663	3.43565
1380	0.133809	-1.04653	3.43569
1381	0.133906	-1.04643	3.43572
1382	0.134003	-1.04634	3.43575
1383	0.134099	-1.04624	3.43578
1384	0.134196	-1.04614	3.43582
1385	0.134293	-1.04605	3.43585
1386	0.13439	-1.04595	3.43588
1387	0.134487	-1.04585	3.43591
1388	0.134584	-1.04576	3.43595
1389	0.134681	-1.04566	3.43598
1390	0.134778	-1.04556	3.43601
1391	0.134875	-1.04547	3.43604
1392	0.134972	-1.04537	3.43608
1393	0.135069	-1.04527	3.43611
1394	0.135166	-1.04517	3.43614
1395	0.135263	-1.04508	3.43617
1396	0.13536	-1.04498	3.43621
1397	0.135457	-1.04488	3.43624
1398	0.135554	-1.04479	3.43627
1399	0.135651	-1.04469	3.43631
1400	0.135748	-1.04459	3.43634
1401	0.135845	-1.0445	3.43637
1402	0.135942	-1.0444	3.4364
1403	0.136039	-1.0443	3.43644
1404	0.136136	-1.0442	3.43647
1405	0.136233	-1.04411	3.4365
1406	0.13633	-1.04401	3.43653
1407	0.136427	-1.04391	3.43657
1408	0.136524	-1.04382	3.4366
1409	0.13662	-1.04372	3.43663
1410	0.136717	-1.04362	3.43666
1411	0.136814	-1.04353	3.4367
1412	0.136911	-1.04343	3.43673
1413	0.137008	-1.04333	3.43676
1414	0.137105	-1.04323	3.43679
1415	0.137202	-1.04314	3.43683
1416	0.137299	-1.04304	3.43686
1417	0.137396	-1.04294	3.43689
1418	0.137493	-1.04285	3.43692
1419	0.13759	-1.04275	3.43696
1420	0.137687	-1.04265	3.43699
1421	0.137784	-1.04256	3.43702
1422	0.137881	-1.04246	3.43706
1423	0.137978	-1.04236	3.43709
1424	0.138075	-1.04227	3.43712
1425	0.138172	-1.04217	3.43715
1426	0.138269	-1.04207	3.43719
1427	0.138366	-1.04197	3.43722
1428	0.138463	-1.04188	3.43725
1429	0.13856	-1.04178	3.43728
1430	0.138657	-1.04168	3.43732
1431	0.138754	-1.04159	3.43735
1432	0.138851	-1.04149	3.43738
1433	0.138948	-1.04139	3.43742
1434	0.139045	-1.0413	3.43745
1435	0.139142	-1.0412	3.43748
1436	0.139238	-1.0411	3.43751
1437	0.139335	-1.041	3.43755
1438	0.139432	-1.04091	3.43758
1439	0.139529	-1.04081	3.43761
1440	0.139626	-1.04071	3.43764
1441	0.139723	-1.04062	3.43768
1442	0.13982	-1.04052	3.43771
1443	0.139917	-1.04042	3.43774
1444	0.140014	-1.04033	3.43778
1445	0.140111	-1.04023	3.43781
1446	0.140208	-1.04013	3.43784
1447	0.140305	-1.04004	3.43787
1448	0.140402	-1.03994	3.43791
1449	0.140499	-1.03984	3.43794
1450	0.140596	-1.03974	3.43797
1451	0.140693	-1.03965	3.43801
1452	0.14079	-1.03955	3.43804
1453	0.140887	-1.03945	3.43807
1454	0.140984	-1.03936	3.4381
1455	0.141081	-1.03926	3.43814
1456	0.141178	-1.03916	3.43817
1457	0.141275	-1.03907	3.4382
1458	0.141372	-1.03897	3.43824
1459	0.141469	-1.03887	3.43827
1460	0.141566	-1.03877	3.4383
1461	0.141663	-1.03868	3.43833
1462	0.14176	-1.03858	3.43837
1463	0.141856	-1.03848	3.4384
1464	0.141953	-1.03839	3.43843
1465	0.14205	-1.03829	3.43847
1466	0.142147	-1.03819	3.4385
